Decision Tree & 11.76 & 87.65 & 88.24 & 87.78 & 689.90 \\
Decision Stump & 50.32 & 25.42 & 49.68 & 33.40 & 113.20 \\
Decision List & 11.71 & 87.76 & 88.29 & 87.90 & 2717.90 \\
Decision Table & 19.57 & 84.14 & 80.43 & 80.45 & 9374.80 \\
Naive Bayes & 34.04 & 68.23 & 65.96 & 65.92 & 617.90 \\
Random Forrest & 9.45 & 90.02 & 90.55 & 90.16 & 8163.80 \\
Support Vector Machine & 39.07 & 51.11 & 60.93 & 52.92 & 15995.50 \\
Multilayer Perceptron & 18.90 & 79.90 & 81.10 & 79.95 & 582123.00 \\
