Decision Tree & 11.76 & 87.65 & 88.24 & 87.78 & 700.90 \\
Decision Stump & 50.32 & 25.42 & 49.68 & 33.40 & 104.50 \\
Decision List & 11.71 & 87.81 & 88.29 & 87.90 & 2887.00 \\
Decision Table & 19.56 & 84.10 & 80.44 & 80.46 & 5363.10 \\
Naive Bayes & 34.24 & 68.13 & 65.76 & 65.77 & 603.80 \\
Random Forrest & 9.48 & 90.07 & 90.52 & 90.18 & 8995.60 \\
Support Vector Machine & 39.20 & 50.29 & 60.80 & 52.68 & 15655.20 \\
Multilayer Perceptron & 19.42 & 79.22 & 80.58 & 79.43 & 450857.00 \\
