{ComplexityConstant=1.2, Kernel=Linear Kernel: K(x,y) = <x,y>, BuildCalibrationModel=false}	38.62%	51.06%	61.38%	53.48%	19703.90ms
{ComplexityConstant=1.0999999999999999, Kernel=Linear Kernel: K(x,y) = <x,y>, BuildCalibrationModel=false}	38.87%	51.61%	61.13%	53.20%	21379.20ms
{ComplexityConstant=0.9999999999999999, Kernel=Linear Kernel: K(x,y) = <x,y>, BuildCalibrationModel=false}	39.11%	51.09%	60.89%	52.89%	20269.60ms
{ComplexityConstant=0.8999999999999999, Kernel=Linear Kernel: K(x,y) = <x,y>, BuildCalibrationModel=false}	39.31%	50.49%	60.69%	52.53%	20443.70ms
{ComplexityConstant=0.7999999999999999, Kernel=Linear Kernel: K(x,y) = <x,y>, BuildCalibrationModel=false}	39.50%	50.09%	60.50%	52.26%	21843.30ms
{ComplexityConstant=0.7, Kernel=Linear Kernel: K(x,y) = <x,y>, BuildCalibrationModel=false}	40.07%	48.91%	59.93%	51.35%	21633.40ms
{ComplexityConstant=1.4000000000000001, Kernel=RBF kernel: K(x,y) = e^-(0.01* <x-y,x-y>^2), BuildCalibrationModel=false}	48.79%	31.30%	51.21%	37.71%	160125.90ms
{ComplexityConstant=1.3, Kernel=RBF kernel: K(x,y) = e^-(0.01* <x-y,x-y>^2), BuildCalibrationModel=false}	48.79%	31.30%	51.21%	37.71%	188710.90ms
{ComplexityConstant=1.2, Kernel=RBF kernel: K(x,y) = e^-(0.01* <x-y,x-y>^2), BuildCalibrationModel=false}	48.79%	31.29%	51.21%	37.70%	176410.60ms
{ComplexityConstant=1.0999999999999999, Kernel=RBF kernel: K(x,y) = e^-(0.01* <x-y,x-y>^2), BuildCalibrationModel=false}	48.79%	31.28%	51.21%	37.69%	171890.90ms
{ComplexityConstant=0.9999999999999999, Kernel=RBF kernel: K(x,y) = e^-(0.01* <x-y,x-y>^2), BuildCalibrationModel=false}	48.79%	31.27%	51.21%	37.69%	183031.30ms
{ComplexityConstant=0.8999999999999999, Kernel=RBF kernel: K(x,y) = e^-(0.01* <x-y,x-y>^2), BuildCalibrationModel=false}	48.79%	31.25%	51.21%	37.66%	183455.30ms
{ComplexityConstant=0.7999999999999999, Kernel=RBF kernel: K(x,y) = e^-(0.01* <x-y,x-y>^2), BuildCalibrationModel=false}	48.79%	31.24%	51.21%	37.65%	200096.70ms
{ComplexityConstant=0.7, Kernel=RBF kernel: K(x,y) = e^-(0.01* <x-y,x-y>^2), BuildCalibrationModel=false}	48.79%	31.23%	51.21%	37.65%	216035.40ms
