{MaxDepth=0, NumFeatures=1, NumBaggingIterations=80, BreakTiesRandomly=false}	15.19%	88.23%	84.81%	85.32%	458.50ms
{MaxDepth=13, NumFeatures=2, NumBaggingIterations=80, BreakTiesRandomly=false}	15.19%	88.03%	84.81%	85.22%	495.30ms
{MaxDepth=13, NumFeatures=2, NumBaggingIterations=90, BreakTiesRandomly=true}	15.19%	88.02%	84.81%	85.21%	571.20ms
{MaxDepth=11, NumFeatures=2, NumBaggingIterations=80, BreakTiesRandomly=false}	15.19%	88.00%	84.81%	85.15%	409.70ms
{MaxDepth=10, NumFeatures=1, NumBaggingIterations=100, BreakTiesRandomly=false}	15.19%	86.71%	84.81%	84.39%	407.70ms
{MaxDepth=10, NumFeatures=1, NumBaggingIterations=100, BreakTiesRandomly=true}	15.19%	86.71%	84.81%	84.39%	408.90ms
{MaxDepth=0, NumFeatures=1, NumBaggingIterations=120, BreakTiesRandomly=false}	15.20%	88.14%	84.80%	85.24%	656.30ms
{MaxDepth=0, NumFeatures=1, NumBaggingIterations=120, BreakTiesRandomly=true}	15.20%	88.14%	84.80%	85.24%	679.80ms
{MaxDepth=11, NumFeatures=2, NumBaggingIterations=80, BreakTiesRandomly=true}	15.20%	87.97%	84.80%	85.07%	423.00ms
{MaxDepth=11, NumFeatures=2, NumBaggingIterations=120, BreakTiesRandomly=true}	15.20%	87.82%	84.80%	85.08%	648.30ms
{MaxDepth=10, NumFeatures=1, NumBaggingIterations=110, BreakTiesRandomly=false}	15.20%	87.05%	84.80%	84.47%	406.70ms
{MaxDepth=10, NumFeatures=1, NumBaggingIterations=110, BreakTiesRandomly=true}	15.20%	87.05%	84.80%	84.47%	408.30ms
{MaxDepth=13, NumFeatures=3, NumBaggingIterations=100, BreakTiesRandomly=true}	15.22%	88.40%	84.78%	85.31%	747.50ms
{MaxDepth=15, NumFeatures=2, NumBaggingIterations=110, BreakTiesRandomly=false}	15.22%	88.25%	84.78%	85.25%	654.10ms
{MaxDepth=13, NumFeatures=2, NumBaggingIterations=120, BreakTiesRandomly=false}	15.22%	88.04%	84.78%	85.17%	745.90ms
{MaxDepth=13, NumFeatures=2, NumBaggingIterations=110, BreakTiesRandomly=false}	15.22%	87.85%	84.78%	85.13%	703.60ms
{MaxDepth=15, NumFeatures=1, NumBaggingIterations=80, BreakTiesRandomly=true}	15.24%	88.10%	84.76%	85.21%	430.40ms
{MaxDepth=15, NumFeatures=1, NumBaggingIterations=80, BreakTiesRandomly=false}	15.24%	88.10%	84.76%	85.21%	431.00ms
{MaxDepth=13, NumFeatures=1, NumBaggingIterations=80, BreakTiesRandomly=false}	15.24%	88.02%	84.76%	85.10%	434.90ms
{MaxDepth=13, NumFeatures=1, NumBaggingIterations=80, BreakTiesRandomly=true}	15.24%	88.02%	84.76%	85.10%	435.40ms
{MaxDepth=13, NumFeatures=1, NumBaggingIterations=90, BreakTiesRandomly=false}	15.24%	87.99%	84.76%	85.10%	506.80ms
