{BatchSize=80, MaxDepth=0, NumFeatures=5, NumBaggingIterations=110, BreakTiesRandomly=false}	3.26%	2.63%	2.71%	3902.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=5, NumBaggingIterations=120, BreakTiesRandomly=false}	3.22%	2.38%	2.52%	4245.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=5, NumBaggingIterations=120, BreakTiesRandomly=true}	3.69%	3.29%	3.04%	4319.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=6, NumBaggingIterations=80, BreakTiesRandomly=false}	4.10%	3.20%	3.30%	2779.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=6, NumBaggingIterations=80, BreakTiesRandomly=true}	3.83%	2.79%	2.97%	2855.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=6, NumBaggingIterations=90, BreakTiesRandomly=false}	4.08%	3.20%	3.34%	3173.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=6, NumBaggingIterations=90, BreakTiesRandomly=true}	3.83%	2.55%	2.80%	3271.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=6, NumBaggingIterations=100, BreakTiesRandomly=false}	3.98%	2.96%	3.16%	3596.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=6, NumBaggingIterations=100, BreakTiesRandomly=true}	3.77%	2.47%	2.73%	3528.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=6, NumBaggingIterations=110, BreakTiesRandomly=false}	4.05%	3.04%	3.23%	3881.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=6, NumBaggingIterations=110, BreakTiesRandomly=true}	3.39%	2.38%	2.57%	3894.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=6, NumBaggingIterations=120, BreakTiesRandomly=false}	3.77%	2.71%	2.93%	4377.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=6, NumBaggingIterations=120, BreakTiesRandomly=true}	3.45%	2.30%	2.52%	4355.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=7, NumBaggingIterations=80, BreakTiesRandomly=false}	4.26%	4.60%	4.02%	2907.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=7, NumBaggingIterations=80, BreakTiesRandomly=true}	4.27%	4.44%	3.97%	2866.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=7, NumBaggingIterations=90, BreakTiesRandomly=true}	2.99%	3.12%	2.65%	3349.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=7, NumBaggingIterations=90, BreakTiesRandomly=false}	3.85%	3.86%	3.44%	3300.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=7, NumBaggingIterations=100, BreakTiesRandomly=false}	4.16%	4.68%	4.02%	3826.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=7, NumBaggingIterations=100, BreakTiesRandomly=true}	3.57%	3.62%	3.22%	3853.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=7, NumBaggingIterations=110, BreakTiesRandomly=false}	4.11%	4.60%	3.96%	4199.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=7, NumBaggingIterations=110, BreakTiesRandomly=true}	2.90%	2.96%	2.60%	4230.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=7, NumBaggingIterations=120, BreakTiesRandomly=false}	3.96%	4.35%	3.77%	4355.00ms
