{ConfidenceFactor=0.1, MinNumObj=1, SubTreeRaising=true, Unpruned=false, UseLaplace=true, UseMDLCorrection=true}	11.38%	88.13%	88.62%	88.21%	1128.10ms
{ConfidenceFactor=0.1, MinNumObj=1, SubTreeRaising=true, Unpruned=true, UseLaplace=true, UseMDLCorrection=true}	10.86%	88.93%	89.14%	88.95%	907.40ms
{ConfidenceFactor=0.1, MinNumObj=2, SubTreeRaising=false, Unpruned=false, UseLaplace=false, UseMDLCorrection=false}	11.99%	87.31%	88.01%	87.45%	819.90ms
{ConfidenceFactor=0.1, MinNumObj=2, SubTreeRaising=false, Unpruned=true, UseLaplace=false, UseMDLCorrection=false}	11.62%	87.79%	88.38%	87.94%	819.40ms
{ConfidenceFactor=0.1, MinNumObj=2, SubTreeRaising=false, Unpruned=false, UseLaplace=false, UseMDLCorrection=true}	12.08%	87.24%	87.92%	87.37%	797.90ms
{ConfidenceFactor=0.1, MinNumObj=2, SubTreeRaising=false, Unpruned=true, UseLaplace=false, UseMDLCorrection=true}	11.71%	87.72%	88.29%	87.86%	788.70ms
{ConfidenceFactor=0.1, MinNumObj=2, SubTreeRaising=false, Unpruned=false, UseLaplace=true, UseMDLCorrection=false}	11.99%	87.31%	88.01%	87.45%	825.30ms
{ConfidenceFactor=0.1, MinNumObj=2, SubTreeRaising=false, Unpruned=true, UseLaplace=true, UseMDLCorrection=false}	11.62%	87.79%	88.38%	87.94%	811.40ms
{ConfidenceFactor=0.1, MinNumObj=2, SubTreeRaising=false, Unpruned=false, UseLaplace=true, UseMDLCorrection=true}	12.08%	87.24%	87.92%	87.37%	816.30ms
{ConfidenceFactor=0.1, MinNumObj=2, SubTreeRaising=false, Unpruned=true, UseLaplace=true, UseMDLCorrection=true}	11.71%	87.72%	88.29%	87.86%	812.30ms
{ConfidenceFactor=0.1, MinNumObj=2, SubTreeRaising=true, Unpruned=false, UseLaplace=false, UseMDLCorrection=false}	11.97%	87.29%	88.03%	87.45%	1060.00ms
{ConfidenceFactor=0.1, MinNumObj=2, SubTreeRaising=true, Unpruned=true, UseLaplace=false, UseMDLCorrection=false}	11.62%	87.79%	88.38%	87.94%	835.10ms
{ConfidenceFactor=0.1, MinNumObj=2, SubTreeRaising=true, Unpruned=false, UseLaplace=false, UseMDLCorrection=true}	12.01%	87.29%	87.99%	87.43%	1046.60ms
{ConfidenceFactor=0.1, MinNumObj=2, SubTreeRaising=true, Unpruned=true, UseLaplace=false, UseMDLCorrection=true}	11.71%	87.72%	88.29%	87.86%	834.90ms
{ConfidenceFactor=0.1, MinNumObj=2, SubTreeRaising=true, Unpruned=false, UseLaplace=true, UseMDLCorrection=false}	11.97%	87.29%	88.03%	87.45%	1070.90ms
{ConfidenceFactor=0.1, MinNumObj=2, SubTreeRaising=true, Unpruned=true, UseLaplace=true, UseMDLCorrection=false}	11.62%	87.79%	88.38%	87.94%	865.50ms
{ConfidenceFactor=0.1, MinNumObj=2, SubTreeRaising=true, Unpruned=false, UseLaplace=true, UseMDLCorrection=true}	12.01%	87.29%	87.99%	87.43%	1036.30ms
{ConfidenceFactor=0.1, MinNumObj=2, SubTreeRaising=true, Unpruned=true, UseLaplace=true, UseMDLCorrection=true}	11.71%	87.72%	88.29%	87.86%	842.40ms
{ConfidenceFactor=0.1, MinNumObj=3, SubTreeRaising=false, Unpruned=false, UseLaplace=false, UseMDLCorrection=false}	12.53%	86.65%	87.47%	86.82%	783.10ms
{ConfidenceFactor=0.1, MinNumObj=3, SubTreeRaising=false, Unpruned=true, UseLaplace=false, UseMDLCorrection=false}	12.23%	87.20%	87.77%	87.31%	783.60ms
{ConfidenceFactor=0.1, MinNumObj=3, SubTreeRaising=false, Unpruned=false, UseLaplace=false, UseMDLCorrection=true}	12.59%	86.64%	87.41%	86.78%	797.70ms
{ConfidenceFactor=0.1, MinNumObj=3, SubTreeRaising=false, Unpruned=true, UseLaplace=false, UseMDLCorrection=true}	12.13%	87.35%	87.87%	87.44%	780.60ms
{ConfidenceFactor=0.1, MinNumObj=3, SubTreeRaising=false, Unpruned=false, UseLaplace=true, UseMDLCorrection=false}	12.53%	86.65%	87.47%	86.82%	776.90ms
{ConfidenceFactor=0.1, MinNumObj=3, SubTreeRaising=false, Unpruned=true, UseLaplace=true, UseMDLCorrection=false}	12.23%	87.20%	87.77%	87.31%	787.80ms
{ConfidenceFactor=0.1, MinNumObj=3, SubTreeRaising=false, Unpruned=false, UseLaplace=true, UseMDLCorrection=true}	12.59%	86.64%	87.41%	86.78%	792.10ms
{ConfidenceFactor=0.1, MinNumObj=3, SubTreeRaising=false, Unpruned=true, UseLaplace=true, UseMDLCorrection=true}	12.13%	87.35%	87.87%	87.44%	793.20ms
{ConfidenceFactor=0.1, MinNumObj=3, SubTreeRaising=true, Unpruned=false, UseLaplace=false, UseMDLCorrection=false}	12.54%	86.59%	87.46%	86.79%	1000.90ms
{ConfidenceFactor=0.1, MinNumObj=3, SubTreeRaising=true, Unpruned=true, UseLaplace=false, UseMDLCorrection=false}	12.23%	87.20%	87.77%	87.31%	792.50ms
{ConfidenceFactor=0.1, MinNumObj=3, SubTreeRaising=true, Unpruned=false, UseLaplace=false, UseMDLCorrection=true}	12.52%	86.68%	87.48%	86.84%	954.70ms
{ConfidenceFactor=0.1, MinNumObj=3, SubTreeRaising=true, Unpruned=true, UseLaplace=false, UseMDLCorrection=true}	12.13%	87.35%	87.87%	87.44%	771.30ms
{ConfidenceFactor=0.1, MinNumObj=3, SubTreeRaising=true, Unpruned=false, UseLaplace=true, UseMDLCorrection=false}	12.54%	86.59%	87.46%	86.79%	984.30ms
{ConfidenceFactor=0.1, MinNumObj=3, SubTreeRaising=true, Unpruned=true, UseLaplace=true, UseMDLCorrection=false}	12.23%	87.20%	87.77%	87.31%	785.40ms
{ConfidenceFactor=0.1, MinNumObj=3, SubTreeRaising=true, Unpruned=false, UseLaplace=true, UseMDLCorrection=true}	12.52%	86.68%	87.48%	86.84%	967.80ms
{ConfidenceFactor=0.1, MinNumObj=3, SubTreeRaising=true, Unpruned=true, UseLaplace=true, UseMDLCorrection=true}	12.13%	87.35%	87.87%	87.44%	775.00ms
{ConfidenceFactor=0.1, MinNumObj=4, SubTreeRaising=false, Unpruned=false, UseLaplace=false, UseMDLCorrection=false}	13.07%	85.89%	86.93%	86.19%	734.50ms
{ConfidenceFactor=0.1, MinNumObj=4, SubTreeRaising=false, Unpruned=true, UseLaplace=false, UseMDLCorrection=false}	12.69%	86.57%	87.31%	86.76%	742.90ms
{ConfidenceFactor=0.1, MinNumObj=4, SubTreeRaising=false, Unpruned=false, UseLaplace=false, UseMDLCorrection=true}	13.06%	85.95%	86.94%	86.22%	727.40ms
{ConfidenceFactor=0.1, MinNumObj=4, SubTreeRaising=false, Unpruned=true, UseLaplace=false, UseMDLCorrection=true}	12.56%	86.77%	87.44%	86.93%	731.00ms
{ConfidenceFactor=0.1, MinNumObj=4, SubTreeRaising=false, Unpruned=false, UseLaplace=true, UseMDLCorrection=false}	13.07%	85.89%	86.93%	86.19%	736.20ms
