@relation products

@attribute numberOfWords numeric
@attribute numberOfTotalCharacters numeric
@attribute numberOfAlphabetCharacters numeric
@attribute numberOfNumericCharacters numeric
@attribute numberOfWhiteSpaceCharacters numeric
@attribute numberOfSpecialCharacters numeric
@attribute isNumericValue {true,false}
@attribute isIntegralNumericValue {true,false}
@attribute isDecimalNumericValue {true,false}
@attribute isPrefixedNumber {true,false}
@attribute isPostfixedNumber {true,false}
@attribute class {BLUETOOTH_VERSION,RAM_TYPE,CPU_FREQ,CPU,OS_BITS,WIRELESS_CONNECTIVITY,CAMERA_BACK,BATTERY_CAPACITY,NETWORK_4G,GPU,NETWORK_2G,BATTERY_TYPE,STORAGE_SSD,RAM_CAPACITY,EXTERNAL_MEMORY,COLOR,WEIGHT,DEVICE_TYPE,OS,PRICE,CAMERA_FRONT,SIM_CARD_SLOT,SCREEN_TYPE,PRODUCT_SIZE,SCREEN_PPI,NETWORK_3G,SIM_CARD_TYPE,BRAND,ETHERNET_SPEED,SCREEN_SIZE,NETWORK_TYPE,SCREEN_RESOLUTION,CPU_CORES,STORAGE_HDD,TITLE,WIFI,USB_VERSION}

@data
5,36,26,3,4,3,false,false,false,false,false,EXTERNAL_MEMORY
4,23,17,3,3,0,false,false,false,true,false,CPU
3,13,10,1,2,0,false,false,false,true,false,CPU
12,62,40,6,11,5,false,false,false,false,false,TITLE
2,5,1,3,1,0,false,false,false,false,true,STORAGE_SSD
6,24,4,11,5,4,false,false,false,false,false,PRODUCT_SIZE
2,9,6,2,1,0,false,false,false,false,true,STORAGE_SSD
4,30,26,0,3,1,false,false,false,false,false,TITLE
4,18,7,8,3,0,false,false,false,false,false,CPU
2,10,8,0,1,1,false,false,false,false,false,DEVICE_TYPE
6,32,22,4,5,1,false,false,false,false,false,TITLE
1,6,0,4,0,2,false,false,false,false,true,SCREEN_SIZE
8,45,27,8,7,3,false,false,false,false,false,TITLE
6,28,17,4,5,2,false,false,false,false,false,TITLE
4,19,16,0,3,0,false,false,false,false,false,TITLE
1,5,0,3,0,2,false,false,false,false,true,CAMERA_FRONT
3,23,10,5,2,6,false,false,false,false,false,NETWORK_4G
5,34,26,2,4,2,false,false,false,false,false,EXTERNAL_MEMORY
4,22,15,4,3,0,false,false,false,true,false,GPU
3,13,10,1,2,0,false,false,false,true,false,CPU
14,70,46,6,13,5,false,false,false,false,false,TITLE
3,14,12,0,2,0,false,false,false,false,false,SIM_CARD_TYPE
2,6,1,4,1,0,false,false,false,false,true,STORAGE_SSD
6,20,4,8,5,3,false,false,false,false,false,PRODUCT_SIZE
2,11,6,3,1,1,false,false,false,false,true,SCREEN_SIZE
2,18,16,0,1,1,false,false,false,false,false,DEVICE_TYPE
4,17,7,7,3,0,false,false,false,false,false,CPU
1,6,6,0,0,0,false,false,false,false,false,BRAND
8,43,32,3,7,1,false,false,false,false,false,TITLE
2,9,4,2,1,2,false,false,false,true,false,CPU
8,39,20,5,7,7,false,false,false,false,false,TITLE
1,6,0,4,0,2,false,false,false,false,true,SCREEN_SIZE
4,23,17,3,3,0,false,false,false,true,false,CPU
13,63,40,6,12,5,false,false,false,false,false,TITLE
5,39,34,0,4,1,false,false,false,false,false,TITLE
1,4,4,0,0,0,false,false,false,false,false,BRAND
7,37,27,3,6,1,false,false,false,false,false,TITLE
1,6,0,4,0,2,false,false,false,false,true,SCREEN_SIZE
3,13,10,1,2,0,false,false,false,true,false,CPU
12,62,40,6,11,5,false,false,false,false,false,TITLE
2,6,2,3,1,0,false,false,false,false,true,STORAGE_SSD
6,34,25,3,5,1,false,false,false,false,false,TITLE
1,6,0,4,0,2,false,false,false,false,true,SCREEN_SIZE
6,34,23,5,5,1,false,false,false,false,false,TITLE
5,23,19,0,4,0,false,false,false,false,false,TITLE
1,6,0,4,0,2,false,false,false,false,true,SCREEN_SIZE
5,36,26,3,4,3,false,false,false,false,false,EXTERNAL_MEMORY
4,24,17,4,3,0,false,false,false,true,false,CPU
3,12,10,0,2,0,false,false,false,false,false,DEVICE_TYPE
6,17,4,6,5,2,false,false,false,false,false,PRODUCT_SIZE
2,15,13,0,1,1,false,false,false,false,false,DEVICE_TYPE
7,36,25,4,6,1,false,false,false,false,false,TITLE
5,24,20,0,4,0,false,false,false,false,false,TITLE
1,6,0,4,0,2,false,false,false,false,true,SCREEN_SIZE
5,36,26,3,4,3,false,false,false,false,false,EXTERNAL_MEMORY
4,23,17,3,3,0,false,false,false,true,false,CPU
6,31,24,2,5,0,false,false,false,false,false,TITLE
16,77,50,7,15,5,false,false,false,false,false,TITLE
2,6,1,4,1,0,false,false,false,false,true,STORAGE_SSD
6,20,4,8,5,3,false,false,false,false,false,PRODUCT_SIZE
2,15,13,0,1,1,false,false,false,false,false,DEVICE_TYPE
4,18,7,8,3,0,false,false,false,false,false,CPU
6,32,22,4,5,1,false,false,false,false,false,TITLE
1,6,0,4,0,2,false,false,false,false,true,SCREEN_SIZE
8,45,27,8,7,3,false,false,false,false,false,TITLE
1,6,0,4,0,2,false,false,false,false,true,SCREEN_SIZE
6,34,23,5,5,1,false,false,false,false,false,TITLE
1,6,0,4,0,2,false,false,false,false,true,SCREEN_SIZE
2,17,11,3,1,2,false,false,false,false,false,CPU_CORES
10,43,28,4,9,2,false,false,false,false,false,TITLE
7,38,28,3,6,1,false,false,false,false,false,TITLE
1,6,0,4,0,2,false,false,false,false,true,SCREEN_SIZE
5,36,26,3,4,3,false,false,false,false,false,EXTERNAL_MEMORY
3,9,5,2,2,0,false,false,false,false,true,STORAGE_SSD
17,99,71,10,17,1,false,false,false,false,false,TITLE
3,13,10,1,2,0,false,false,false,true,false,CPU
13,69,46,6,12,5,false,false,false,false,false,TITLE
2,6,1,4,1,0,false,false,false,false,true,STORAGE_SSD
6,20,4,8,5,3,false,false,false,false,false,PRODUCT_SIZE
2,11,6,3,1,1,false,false,false,false,true,SCREEN_SIZE
5,25,21,0,4,0,false,false,false,false,false,TITLE
4,18,7,8,3,0,false,false,false,false,false,CPU
10,51,37,4,9,1,false,false,false,false,false,TITLE
8,39,20,5,7,7,false,false,false,false,false,TITLE
1,6,0,4,0,2,false,false,false,false,true,SCREEN_SIZE
7,32,21,5,6,0,false,false,false,false,false,TITLE
6,31,24,2,5,0,false,false,false,false,false,TITLE
13,63,40,6,12,5,false,false,false,false,false,TITLE
2,6,1,4,1,0,false,false,false,false,true,STORAGE_SSD
6,23,4,11,5,3,false,false,false,false,false,PRODUCT_SIZE
